ts,price,phase,q_hold,q_high,q_low,action_idx,action,entry,reason
2025-12-03T17:22:28.499275,155.752,0.475,1968.3455810546875,4976.3037109375,744.2296142578125,1,High,0,cooldown
2025-12-03T17:22:29.446757,155.744,0.4908,1871.4033203125,4801.59912109375,720.922119140625,1,High,0,cooldown
2025-12-03T17:22:30.391763,155.744,0.5065,1871.8941650390625,4802.06982421875,721.5006103515625,1,High,0,cooldown
2025-12-03T17:22:31.314284,155.744,0.5219,1871.6375732421875,4805.7138671875,716.659423828125,2,Low,0,insufficient_q_advantage
2025-12-03T17:22:32.254168,155.743,0.5376,1858.6328125,4776.4892578125,719.27734375,1,High,1,entry_executed
2025-12-03T17:22:33.871209,155.743,0.5645,1859.7926025390625,4776.630859375,723.0701904296875,0,Hold,0,hold
2025-12-03T17:22:34.787395,155.743,0.5798,1857.8624267578125,4777.912109375,714.8377685546875,2,Low,0,insufficient_q_advantage
2025-12-03T17:22:35.750397,155.743,0.5958,1858.6280517578125,4776.59033203125,719.03515625,2,Low,0,insufficient_q_advantage
2025-12-03T17:22:36.738151,155.743,0.6123,1859.3154296875,4776.4013671875,721.88330078125,1,High,0,cooldown
2025-12-03T17:22:37.747366,155.742,0.6291,1846.5611572265625,4753.71630859375,717.2657470703125,0,Hold,0,hold
2025-12-03T17:22:38.714450,155.742,0.6452,1845.9349365234375,4753.41748046875,715.1173095703125,1,High,0,cooldown
2025-12-03T17:22:39.723915,155.743,0.6621,1859.0721435546875,4776.22412109375,720.6434326171875,1,High,0,cooldown
2025-12-03T17:22:40.687785,155.743,0.6781,1858.1558837890625,4776.201171875,717.2965087890625,1,High,0,cooldown
2025-12-03T17:22:41.711917,155.742,0.6952,1844.873291015625,4753.51123046875,710.8819580078125,1,High,0,cooldown
2025-12-03T17:22:42.702353,155.732,0.7117,1729.516357421875,4508.89404296875,698.9674072265625,1,High,0,cooldown
2025-12-03T17:22:43.664839,155.732,0.7277,1729.7286376953125,4507.14306640625,701.0404052734375,0,Hold,0,hold
